Protein,FS1 A HCC827-rep2,FS1 B HCC827-rep2,FS2 A HCC827-rep2,FS2 B HCC827-rep2,FP1 A HCC827-rep2,FP1 B HCC827-rep2,FP2 A HCC827-rep2,FP2 B HCC827-rep2,FP3 A HCC827-rep2,FP3 B HCC827-rep2,MIN PSMs for quant
TOR1A,0.4353,0.4781,0.5867,0.6280,1.1955,1.2450,2.0569,1.6257,1.7045,1.7916,26
TOR1AIP1,0.3505,0.3306,0.3474,0.3752,2.2084,2.3733,1.8799,1.9192,1.1585,1.2180,136
TOR1AIP2,0.5197,0.5352,0.5386,0.5206,1.2641,1.3035,1.8221,1.6910,1.7683,1.8537,73
TOR1B,0.3322,0.3688,0.8869,1.1193,1.1901,1.1009,1.7039,1.2806,1.2997,1.2821,11
TOR2A,0.4501,0.4820,0.7390,0.8351,1.2580,1.2531,1.7505,1.7563,1.5813,1.4423,12
TOR3A,0.4369,0.3759,0.5916,0.5635,1.2536,1.4013,2.1040,1.7441,1.5290,1.7508,13
TOX3,1.7552,1.7299,1.3979,1.3163,0.8618,0.8071,0.7707,0.6371,0.5097,0.4496,2
TOX4,0.6425,0.6305,1.9572,1.9745,0.9212,0.9412,0.5164,0.5533,0.6515,0.6094,12
TP53,0.7431,0.6769,1.4548,1.5049,0.9330,0.8879,0.9049,0.8587,1.0927,0.9463,33
TP53BP1,0.5176,0.5317,2.1000,1.9832,0.9180,0.7992,0.5366,0.5099,0.4592,0.4359,234
TP53BP2,2.0941,1.9510,1.1578,1.1025,0.8289,0.8636,0.6972,0.7215,0.4762,0.5006,49
TP53I11,0.8430,0.8412,0.8059,0.8622,1.0885,1.0811,1.6596,1.3837,1.6602,1.6175,9
TP53I3,2.9633,2.8178,1.1499,1.0628,0.4564,0.4857,0.4422,0.4273,0.3800,0.4277,25
TP53RK,2.3642,2.2558,1.4112,1.3431,0.5562,0.5299,0.4620,0.4614,0.4699,0.4524,24
TPBG,0.7159,0.7585,0.5762,0.6011,1.1899,1.3016,1.6630,1.3711,1.7241,1.7984,29
TPCN1,0.4037,0.4532,0.3819,0.3556,1.1637,1.1705,1.8471,1.5340,2.2423,2.2197,21
TPCN2,0.1740,0.2505,0.2860,0.2901,1.0950,1.2069,2.3982,1.9305,2.3919,2.3594,1
TPD52,2.9402,2.7701,0.7788,0.7766,0.5736,0.5617,0.6406,0.6066,0.8161,0.8327,131
TPD52L1,2.4005,2.6450,0.7782,0.7842,0.7339,0.7139,0.7347,0.7098,0.8652,0.8228,16
TPD52L2,2.1782,2.1274,0.7274,0.7365,0.7486,0.7368,0.8381,0.8605,1.1551,1.1444,197
TPGS1,0.8990,0.5277,0.7660,0.7888,1.3204,1.4280,1.5779,1.3614,1.2206,1.4924,1
TPGS2,1.2023,1.0634,1.5863,1.3629,1.0129,0.7824,0.8081,0.8598,0.6787,0.6466,1
TPI1,3.1109,2.9398,1.1030,1.1393,0.4759,0.4539,0.3970,0.4081,0.3717,0.3682,662
TPK1,2.1728,2.1947,1.1196,1.1130,0.7800,0.5051,0.6367,0.5835,0.5461,0.5281,3
TPM1,1.7824,1.8460,1.4948,1.4473,0.6378,0.5874,0.5401,0.5553,0.5084,0.4729,140
TPM2,1.9530,1.9935,1.6016,1.4050,0.6216,0.4665,0.4198,0.4071,0.4855,0.4710,7
TPM3,2.2619,2.2209,1.3567,1.2906,0.6314,0.5584,0.5018,0.5044,0.4729,0.4239,314
TPM4,2.1580,2.2493,1.3234,1.2397,0.6263,0.5904,0.5378,0.5557,0.5332,0.4895,170
TPMT,3.3658,2.8953,1.0386,1.0268,0.4638,0.4256,0.3497,0.3775,0.3488,0.3113,23
TPP1,0.4885,0.5853,1.1248,1.0874,1.0155,1.0040,1.4562,1.1988,1.2127,1.2269,27
TPP2,1.5018,1.4037,0.6257,0.6334,0.5965,0.5840,0.6830,0.6385,2.2331,2.4831,204
TPPP2,2.8381,2.7377,1.1886,1.2472,0.5095,0.4038,0.3382,0.3455,0.5082,0.4415,6
TPPP3,3.1636,3.0611,1.1384,1.2379,0.4419,0.3881,0.3389,0.3722,0.3010,0.3088,8
TPR,0.4737,0.5019,1.7162,1.6549,1.2429,1.2291,0.7842,0.8260,0.5792,0.5659,629
TPRA1,0.6429,0.6892,0.8218,0.7335,0.9571,1.0023,1.5740,1.2937,1.6674,1.7054,4
TPRG1L,0.8548,0.7667,0.5667,0.6574,1.0249,1.1760,1.3756,1.1703,1.8792,2.0986,8
TPRKB,2.0221,2.0354,1.1536,1.1563,0.6708,0.7519,0.5914,0.7595,0.5137,0.7581,14
TPRN,0.5137,0.6382,0.7579,0.7588,1.4299,1.2328,1.3428,1.4992,1.0624,0.8501,6
TPST1,0.5605,0.4858,0.3112,0.2685,0.9787,1.2111,2.0949,1.9160,2.0812,2.0904,4
TPST2,0.8808,0.7645,0.6369,0.6920,1.0617,1.2074,1.6739,1.3889,1.4016,1.3451,3
TPT1,2.9014,2.8194,1.0405,1.0587,0.5577,0.4947,0.4364,0.4353,0.4392,0.4224,219
TPX2,0.4400,0.4980,1.3692,1.5947,1.4620,1.2994,0.9603,0.8879,0.7233,0.6318,152
TRA2A,0.7364,0.8566,0.6803,0.6983,1.4662,1.5900,1.0329,0.9933,1.5435,1.5592,38
TRA2B,0.3820,0.4161,0.6483,0.6630,1.6780,1.8550,1.1599,1.2398,1.7679,1.7999,107
TRABD,0.3600,0.3022,0.4030,0.4331,1.6227,1.4701,2.4136,2.4806,1.0505,1.1748,11
TRADD,2.7724,2.6348,0.8839,0.8018,0.6997,0.7423,0.6646,0.6328,0.4973,0.5019,20
TRAF1,2.3055,2.0143,1.0902,1.0725,0.7504,0.7694,0.6639,0.6397,0.5884,0.6747,11
TRAF2,2.3809,2.0972,1.0764,1.0957,0.7685,0.7360,0.5946,0.6544,0.5515,0.5317,15
TRAF3,1.8335,1.5695,0.9689,0.9892,0.8782,0.8755,0.9253,0.9960,0.8607,0.8779,18
TRAF3IP1,1.5322,1.3818,1.1917,1.2454,0.9207,0.9748,0.8472,0.8607,0.7555,0.8555,11
TRAF3IP2,2.1824,2.1930,0.9853,0.9448,1.0024,0.9448,0.8247,0.7793,0.6745,0.7179,11
TRAF4,0.7739,0.7163,1.1761,1.2695,1.3153,1.3410,1.2661,1.1105,0.9323,0.9530,9
TRAF5,1.6718,1.0771,1.1957,1.0827,0.9939,0.9478,1.0058,1.0918,0.8215,0.7941,1
TRAF6,2.1458,2.1220,1.1771,1.2212,0.8196,0.6629,0.7091,0.6851,0.5498,0.5446,10
TRAF7,1.5679,1.4473,1.2113,1.0913,0.9417,0.8515,0.9603,0.9479,0.8798,0.8044,13
TRAFD1,2.0579,2.0944,1.2452,1.1832,0.7404,0.7175,0.6259,0.5669,0.4524,0.5091,18
TRAIP,0.5840,0.5834,1.3756,1.1672,1.5501,1.3543,1.1080,1.1531,0.7972,0.8074,3
TRAK1,1.0116,0.9478,0.6561,0.6957,1.2668,1.3940,1.7405,1.8622,0.7770,0.9301,9
TRAK2,1.1065,0.9775,0.9134,0.8517,1.2109,1.2395,1.4908,1.4245,1.0849,1.1329,8
TRAM1,0.5068,0.5479,0.4531,0.4773,1.1446,1.1568,2.0068,1.7507,1.7893,2.0277,30
TRAM2,0.2433,0.2589,0.2234,0.1746,1.2116,1.1780,2.6256,2.2117,1.8271,2.0411,9
TRANK1,1.0154,0.8898,0.6353,0.6184,1.0363,1.0087,1.1175,1.2176,1.9949,1.8453,12
TRAP1,0.5595,0.5446,1.0777,1.0382,1.3798,1.3913,1.7837,1.5361,0.6972,0.7144,633
TRAPPC1,1.5301,1.5375,1.1635,1.0672,0.8017,0.7234,0.8356,0.8208,0.9483,0.9279,3
TRAPPC10,1.4561,1.2795,1.0106,1.0372,0.8532,0.8464,0.9997,1.0304,1.2693,1.1440,23
TRAPPC11,1.5871,1.5197,1.2711,1.2558,0.7430,0.7076,0.7330,0.7492,0.9351,0.8898,33
TRAPPC12,1.8125,1.6545,1.1966,1.1891,0.7762,0.7538,0.8123,0.7276,0.8717,0.8525,20
TRAPPC13,2.0081,1.8100,1.2146,1.1672,0.7128,0.6427,0.7048,0.6953,0.8365,0.8196,11
TRAPPC2L,2.0984,1.9838,0.9625,0.9446,0.7264,0.6900,0.7483,0.8376,0.8069,0.9160,9
TRAPPC3,2.0424,1.9017,1.1018,1.1603,0.7231,0.6974,0.7205,0.7063,0.8423,0.8364,39
TRAPPC4,1.9659,1.7977,1.2355,1.1191,0.7814,0.7345,0.8231,0.7620,0.8323,0.8847,8
TRAPPC5,1.6624,1.7153,1.0143,1.0867,0.8105,0.9022,0.8914,0.8884,0.9512,0.9763,11
TRAPPC6B,1.5968,1.5618,1.2149,1.2416,0.7113,0.6611,0.5860,0.6275,0.8760,0.8628,10
TRAPPC8,1.5077,1.3908,1.2379,1.2444,0.7812,0.7665,0.7659,0.7631,1.0486,1.0106,50
TRAPPC9,1.3018,1.2081,1.0275,1.0252,0.8605,0.9234,0.9758,1.0208,1.2993,1.2651,23
TRDMT1,2.4205,2.2524,1.1675,1.0923,0.7980,0.7282,0.6809,0.6537,0.4879,0.4938,4
TREX1,1.0279,1.0551,0.8222,0.8896,1.0701,1.0642,1.5005,1.2219,1.4033,1.2369,2
TRIAP1,0.6606,0.6249,2.0704,1.4689,0.9022,0.8941,0.7781,0.8762,0.4270,0.4360,19
TRIB1,1.0585,0.8885,1.1406,1.1910,1.1304,1.2552,0.8030,1.0576,1.1007,1.1429,2
TRIM11,1.1588,1.0020,1.6690,1.7012,0.9006,0.8657,0.7005,0.6883,0.4914,0.5365,21
TRIM13,0.5737,0.5169,0.4205,0.3723,1.2041,1.3305,2.0457,1.9744,1.7800,1.8658,8
TRIM14,0.5493,0.4752,0.6978,0.6535,1.0455,0.9763,2.0161,1.6492,1.7613,1.8784,18
TRIM15,1.0273,1.0176,0.9557,0.8810,1.1215,1.2371,1.2760,1.2416,0.9448,1.0132,3
TRIM2,1.7316,1.6413,1.2159,1.1817,0.8269,0.8298,0.7421,0.7631,0.9032,0.8030,50
TRIM21,2.4873,2.2152,1.2217,1.1495,0.6631,0.6138,0.5904,0.4351,0.4991,0.4478,22
TRIM22,3.2864,3.8298,1.1863,1.2098,0.6658,0.6342,0.7085,0.7421,0.5483,0.5954,2
TRIM23,1.8103,1.4425,0.9641,0.8959,0.8013,1.1178,1.0361,1.0057,0.9623,1.0185,3
TRIM24,0.4124,0.4001,1.6748,1.5447,1.1733,1.1485,0.9038,0.8903,0.7815,0.7929,43
TRIM25,1.7810,1.6513,1.2956,1.3139,0.7785,0.7338,0.6748,0.6965,0.6810,0.6439,237
TRIM26,1.9173,1.9653,0.9381,1.0203,0.8024,0.8885,0.7493,0.6671,0.8408,0.8326,19
TRIM27,0.7857,0.7517,0.5143,0.5907,1.3515,1.2534,1.6180,1.7569,1.4620,1.9727,9
TRIM28,0.5847,0.5577,1.6000,1.5925,0.9289,0.8901,0.7283,0.7720,1.0098,0.9499,667
TRIM3,1.3485,1.3385,0.8749,0.8191,1.0573,1.1006,1.0724,1.2015,1.2385,1.1317,8
TRIM31,1.6181,1.6476,0.5923,0.5992,1.2846,1.2217,1.3046,1.2617,1.0048,0.9338,5
TRIM32,1.2239,1.0737,0.8026,0.8183,1.1562,1.2187,1.3209,1.4061,1.0633,1.1449,39
TRIM33,0.4956,0.5703,1.6806,1.5920,0.9887,0.9332,0.9497,0.9649,0.7786,0.8447,65
TRIM36,2.2550,2.0525,0.9714,0.8963,0.7852,0.8432,0.8901,0.8066,0.7161,0.7336,5
TRIM37,2.0334,1.5225,1.0297,0.9999,0.9701,0.9454,1.0298,1.0578,0.8760,0.6745,8
TRIM38,1.2548,0.9737,1.6247,1.4724,0.8832,0.8579,0.6922,0.7655,0.7687,0.6275,7
TRIM4,0.5868,0.5435,0.7081,0.6955,1.3127,1.3053,1.8503,1.6533,1.3764,1.5382,22
TRIM41,0.6991,0.6566,1.6127,1.3185,1.0580,1.1762,0.6677,0.8788,0.9747,0.7901,13
TRIM44,1.9715,1.7449,1.3724,1.1733,0.6443,0.6861,0.6599,0.6089,0.7348,0.7501,1
TRIM47,1.7708,1.6893,0.9584,0.9080,0.9344,0.9359,0.8916,0.9768,0.8206,0.8436,41
TRIM5,2.5509,2.3236,1.0672,1.0388,0.8049,0.7802,0.6789,0.6372,0.5800,0.5823,15
TRIM55,1.7398,1.7732,1.1915,1.2350,0.8939,0.9370,0.8982,0.8049,0.6191,0.6855,3
TRIM56,0.7450,0.6935,0.7010,0.7286,0.8618,0.8706,0.9601,0.9966,2.4093,2.2927,55
TRIM65,1.6809,1.5125,1.0774,1.0877,0.8805,0.9646,0.7077,0.8241,0.7100,0.7917,13
TRIM69,0.7847,0.7981,0.8966,0.9455,0.9439,0.9679,1.2852,1.9092,1.5466,1.3834,1
TRIM8,0.7952,0.7644,1.0509,1.2204,0.9783,1.0244,1.1844,1.3480,1.5692,1.1877,3
TRIM9,1.3912,1.3963,1.0192,1.1004,0.9686,0.9987,1.1411,1.0357,0.9876,0.8904,1
TRIO,2.1831,2.0294,0.7897,0.7701,0.8785,0.8899,1.0160,0.9853,0.7916,0.8763,100
TRIOBP,1.1853,1.1409,1.2247,1.2497,0.9999,0.9628,0.9461,0.9254,0.8340,0.8597,50
TRIP10,2.3375,2.2307,1.0732,1.0533,0.6877,0.6716,0.6771,0.7222,0.6706,0.6229,89
TRIP11,0.4701,0.4792,0.6904,0.6809,1.1915,1.1930,2.1251,1.9473,1.3559,1.4077,240
TRIP12,0.7712,0.7057,0.6074,0.6223,1.3478,1.3845,1.2193,1.1859,1.9108,1.9610,129
TRIP13,3.0229,2.7578,0.8121,0.7649,0.6814,0.7079,0.7468,0.7244,0.5975,0.6225,45
TRIP4,1.2789,1.1484,1.2211,1.2918,0.8126,0.7908,0.7895,0.7759,1.1692,1.0938,46
TRIP6,2.3941,2.1643,1.1092,1.1174,0.8594,0.8069,0.6669,0.7272,0.6097,0.5581,46
TRIT1,1.2981,1.1868,1.2495,1.2237,1.0351,1.0042,1.1852,1.0921,0.5265,0.5274,26
TRMT1,1.1571,1.1933,1.4462,1.3446,0.8398,0.8121,0.7247,0.7477,0.8580,0.7783,53
TRMT10A,0.9363,0.9762,1.9596,1.8396,0.7166,0.6128,0.4613,0.5071,0.4487,0.5331,17
TRMT10B,1.6346,1.7687,1.0766,1.0073,0.7620,0.8976,0.8294,0.8783,1.0376,1.0275,1
TRMT10C,0.4336,0.4769,1.1108,1.0492,1.3702,1.3910,1.7264,1.5156,0.9006,0.8944,136
TRMT11,1.9985,1.8852,1.2705,1.1511,0.7811,0.7621,0.8929,0.8192,0.3950,0.4621,16
TRMT112,2.0861,1.7490,1.1534,1.2102,0.6636,0.6830,0.6320,0.5020,0.9562,0.8813,6
TRMT13,2.2379,1.8750,1.3525,1.1216,0.6798,0.6294,0.5897,0.5121,0.6133,0.6196,7
TRMT1L,0.5879,0.5752,0.6098,0.5840,0.8121,0.8574,0.8805,0.8745,2.7542,2.6417,76
TRMT2A,0.7265,0.7105,1.1244,1.0568,0.8242,0.8759,0.8855,0.8970,1.9305,1.8143,30
TRMT2B,0.4793,0.4711,1.0546,0.9879,1.3511,1.3991,1.6679,1.3383,1.0224,1.0598,6
TRMT44,2.5799,2.0821,0.6755,0.7423,0.8767,0.8904,0.7643,0.8891,0.7962,0.8238,4
TRMT5,1.5305,1.5358,1.2995,1.3547,0.8710,0.8173,0.8866,0.8216,0.5024,0.5019,61
TRMT6,0.6588,0.6483,1.7157,1.6549,0.8337,0.7210,0.7023,0.6656,0.9430,1.0391,114
TRMT61A,0.7013,0.7279,1.8385,1.5648,0.8350,0.7373,0.6508,0.6167,1.0177,0.9668,21
TRMT61B,0.4664,0.5898,1.3667,1.3882,1.2131,1.1332,1.3719,1.3079,0.5242,0.5086,22
TRMU,0.4977,0.5374,1.3634,1.3385,1.2816,1.2797,1.3964,1.4163,0.5795,0.5190,10
TRNAU1AP,1.2844,1.1268,1.6150,1.5163,0.8243,0.7409,0.6672,0.7343,0.6645,0.5540,10
TRNP1,0.7731,0.7642,0.5202,0.5919,1.5608,1.6105,1.5055,1.5913,1.5464,1.3469,4
TRNT1,1.4329,1.4253,1.3714,1.2493,0.8601,0.8737,0.9403,0.7728,0.4501,0.4649,45
TROAP,1.1649,1.0736,1.1055,1.1927,1.3369,1.5783,1.0648,1.1644,0.7381,0.7111,3
TROVE2,1.4188,1.3618,1.5774,1.5519,0.6846,0.6673,0.5485,0.5807,0.7651,0.7488,108
TRPC4AP,1.9108,1.6123,1.0740,1.0744,0.7771,0.8346,0.8593,0.7843,0.9217,0.9458,14
TRPC6,0.4523,0.4274,0.3392,0.3891,1.6178,1.7196,2.2816,2.2323,1.3847,1.4116,22
TRPM4,0.6323,0.6206,0.6231,0.6084,1.3270,1.4224,1.8533,1.7114,1.3265,1.3174,15
TRPM7,0.4497,0.4803,0.3431,0.3633,1.4013,1.4391,2.2609,2.0910,1.6514,1.8458,9
TRPS1,0.5126,0.5031,1.4176,1.5666,1.0766,0.9707,1.0479,0.8558,1.1506,0.9900,28
TRPT1,0.6915,0.5683,0.9559,0.9445,1.2058,1.4778,1.4071,1.4543,1.0661,1.2279,4
TRPV3,0.9832,0.5643,0.6353,0.4544,1.1521,0.9283,2.0232,1.8237,1.4771,1.7547,1
TRRAP,0.4717,0.4572,0.9721,1.0291,1.0797,1.0560,1.0466,1.0102,1.8859,1.8601,112
TRUB1,1.4412,1.3618,1.1291,1.0695,1.0955,1.0318,1.1551,1.1063,0.6282,0.6315,27
TRUB2,0.2716,0.2254,0.5351,0.5822,1.4581,1.4766,2.1340,1.8110,1.5764,1.6694,14
TSC1,2.3325,2.0926,0.8665,0.7934,0.8667,0.8911,0.8862,0.8830,0.7905,0.8466,28
TSC2,2.1052,2.0675,0.8590,0.8053,0.9062,0.8920,0.9167,0.9207,0.7713,0.8919,54
TSC22D1,2.7184,2.4556,1.1257,1.1329,0.5962,0.6001,0.5994,0.5206,0.3996,0.4403,20
TSC22D2,2.3671,2.7251,1.0522,1.0046,0.6457,0.6205,0.5437,0.5979,0.5488,0.4925,30
TSC22D3,2.3827,2.1532,1.1314,0.9725,0.7429,0.7788,0.7805,0.6887,0.5901,0.5937,7
TSC22D4,2.3443,2.4503,1.2587,1.1725,0.6244,0.6714,0.6012,0.5240,0.3998,0.5558,13
TSEN15,1.9938,1.7659,1.5007,1.4412,0.6244,0.5457,0.4709,0.3993,0.3375,0.3922,7
TSEN2,1.1699,0.9933,2.0978,1.9812,0.6622,0.5994,0.2990,0.3866,0.4160,0.3690,14
TSEN34,1.3967,1.2232,1.5095,1.6920,0.7732,0.8329,0.7162,0.5029,0.3916,0.5228,11
TSEN54,1.2233,1.0170,1.7654,1.6212,0.7413,0.7085,0.6425,0.5409,0.4777,0.5778,16
TSFM,0.5137,0.5337,1.2595,1.2433,1.2790,1.3073,1.5430,1.4539,0.6668,0.6175,141
TSG101,2.1144,1.9157,0.8180,0.8413,0.9511,0.8942,0.9676,0.9540,0.7706,0.8342,39
TSHZ1,0.4211,0.3758,1.5578,1.5971,0.9239,0.8817,0.9120,1.4240,1.0754,0.9733,2
TSKU,0.6743,0.7757,0.6656,0.7850,1.2446,1.3121,1.8243,1.5866,1.4717,1.4480,3
TSN,2.2652,2.1845,1.2517,1.1769,0.6379,0.5646,0.5514,0.5364,0.4891,0.5137,81
TSNARE1,0.7881,0.8051,0.9442,0.8042,1.2550,1.3518,1.0164,1.1998,1.5639,1.5038,1
TSNAX,2.2212,2.2967,1.4609,1.3243,0.6139,0.5907,0.5472,0.4565,0.3351,0.3615,10
TSPAN1,0.4337,0.4520,0.8669,0.7748,0.9156,0.8913,1.6981,1.5205,1.9604,1.9372,6
TSPAN10,0.1279,0.3012,0.2639,0.3477,1.2328,1.3503,2.0140,1.6895,2.4337,2.6160,1
TSPAN11,0.3932,0.3677,0.3423,0.3541,1.4553,1.6431,2.1272,2.0700,1.6646,1.8233,5
TSPAN13,0.8160,0.6985,0.7101,0.5538,1.6446,1.5260,1.6292,1.3968,1.2105,1.1586,4
TSPAN14,0.4681,0.4201,0.3838,0.4132,1.3535,1.5373,2.2008,1.9280,1.7868,1.9424,7
TSPAN15,0.2414,0.3444,0.3545,0.2769,1.5376,1.7601,2.3378,2.3174,1.6776,1.7909,13
TSPAN3,0.7115,0.7134,0.8962,0.8578,0.8310,0.8505,1.3859,1.4434,1.7546,1.8276,23
TSPAN31,0.1681,0.2079,0.2012,0.1757,1.1224,1.1533,2.0278,1.8218,2.8127,2.6329,21
TSPAN4,0.4982,0.3762,0.4038,0.3226,1.2002,1.3788,1.8961,1.8567,2.0546,2.2576,2
TSPAN5,0.4606,0.5937,0.6216,0.6144,1.1628,1.1762,1.8964,1.6603,1.9687,1.8249,2
TSPAN6,0.4364,0.3787,0.5157,0.4758,0.9513,0.9808,1.7546,1.6095,2.2584,2.2697,31
TSPAN8,0.4470,0.4739,0.4495,0.4359,1.4002,1.5080,2.0707,1.9415,1.6219,1.6815,5
TSPAN9,0.8148,0.7961,0.7272,0.6968,1.0867,1.2842,1.5253,1.5029,1.4891,1.6648,1
TSPO,0.4645,0.5577,0.4545,0.4486,1.5597,1.6554,2.5663,2.3902,0.9071,1.0099,42
TSPYL1,0.6198,0.5551,0.6552,0.6785,1.1298,1.2312,1.0153,1.0804,2.3197,2.3039,23
TSPYL2,1.9591,1.8427,0.3545,0.4501,1.4794,1.5847,1.2090,1.3346,0.7977,0.8734,24
TSPYL4,1.3094,1.3379,1.2144,1.1740,0.8455,0.9469,0.9005,0.8655,0.9687,0.8754,8
TSPYL5,0.9099,0.8808,0.7371,0.7488,1.0442,1.1126,1.0021,0.9950,2.1761,1.9865,16
TSR1,0.9588,0.9470,1.3007,1.2713,0.9089,0.9095,0.7849,0.7918,1.2690,1.2147,117
TSR2,2.8287,2.7267,1.1287,1.3880,0.5048,0.4030,0.3523,0.3370,0.5051,0.3226,4
TSR3,1.3707,1.1748,0.8728,0.8548,1.0388,1.2692,1.1560,1.2764,1.1896,1.0995,2
TSSC1,2.0355,2.0189,1.2575,1.1107,0.7446,0.5906,0.7175,0.6743,0.5714,0.6337,19
TSSC4,1.2318,1.1469,1.3610,1.2564,0.7685,0.7205,0.7818,0.7796,1.1374,1.1095,14
TST,0.5689,0.5807,1.3328,1.3066,1.2258,1.2603,1.4606,1.2722,0.6304,0.5734,89
TSTA3,2.6462,2.4767,1.1456,1.1514,0.5744,0.5345,0.5030,0.6054,0.5432,0.5352,32
TSTD1,3.1188,2.8556,0.7121,0.6548,0.7281,0.6830,0.7935,0.6905,0.5659,0.5204,16
TSTD2,2.8399,2.9184,1.0957,0.9908,0.6967,0.5548,0.6088,0.4354,0.3977,0.4614,3
TTC1,2.3965,2.2343,1.0695,1.1004,0.7004,0.7017,0.7078,0.6709,0.6306,0.6425,47
TTC12,1.8019,1.6823,0.7321,0.6541,0.9069,0.8561,0.9273,0.9776,1.1807,1.1905,13
TTC13,0.3212,0.3470,0.3812,0.4158,1.2585,1.2884,2.2324,2.0165,1.8060,2.0347,38
TTC14,0.6741,0.6966,1.1565,1.0678,1.3611,1.4583,1.0039,0.9748,1.0980,1.0243,13
TTC17,0.4965,0.5381,0.5340,0.5587,1.2129,1.2913,1.9961,1.7154,1.7125,1.8624,27
TTC19,0.4518,0.4089,1.4407,1.2860,1.2368,1.2082,1.3437,1.3362,0.7775,0.8074,53
TTC21B,1.5851,1.5737,1.0568,1.1058,0.8647,0.8758,0.9431,0.9070,0.9379,1.0156,17
TTC22,1.6104,1.5022,1.0382,1.0475,0.9127,0.9866,0.9777,1.1557,0.9306,0.9817,2
TTC25,2.7195,2.5195,0.9182,0.9738,0.9657,0.8458,0.6445,0.2894,0.4108,0.6472,1
TTC26,1.9288,1.9414,0.7886,0.8159,0.9651,0.9349,0.9451,1.0099,1.0175,1.1532,13
TTC27,2.9062,2.5990,0.9360,0.8665,0.7010,0.6416,0.6508,0.6816,0.5662,0.6253,51
TTC3,0.7554,0.8266,0.8422,0.8507,1.0556,1.0617,1.2163,1.1873,1.9107,1.7028,9
TTC30A,1.8104,1.7029,1.0641,0.9366,0.8795,0.9124,0.9147,0.9314,0.9150,0.9167,4
TTC31,0.5150,0.6079,0.7803,0.5821,1.4357,1.6434,1.5401,1.5909,1.5055,1.3786,2
TTC33,0.5763,0.5633,1.7726,1.6850,0.6747,0.5910,0.5600,0.5352,1.2749,1.2873,6
TTC37,2.1172,1.9477,0.9961,0.9341,0.6938,0.7098,0.7035,0.7177,0.9766,1.0758,93
TTC38,2.2270,1.9223,1.5960,1.4753,0.6564,0.6264,0.2634,0.4749,0.2185,0.1888,4
TTC39A,3.0157,2.8249,0.6597,0.6647,0.6982,0.7497,0.7756,0.7890,0.5893,0.6403,20
TTC39B,2.6626,2.3591,0.9980,0.9858,0.8412,0.8288,0.7729,0.7321,0.4707,0.4889,7
TTC39C,2.6312,2.6878,0.8309,0.7983,0.8211,0.7397,0.8030,0.7869,0.6138,0.6273,14
TTC4,2.4665,2.0679,0.9246,0.9111,0.8596,0.9332,0.7592,0.8417,0.6415,0.7163,27
TTC40,0.6151,0.5608,1.6802,1.3296,1.0484,1.1278,0.7644,0.7216,0.6738,0.8708,6
TTC5,1.9421,1.7121,1.1693,1.1398,0.8560,0.7539,0.7780,0.7351,0.7645,0.7884,35
TTC7A,0.6273,0.6797,0.7604,0.6534,1.2798,1.2705,1.5914,1.3795,1.3796,1.5726,18
TTC7B,0.4712,0.5881,0.7660,0.7363,1.0897,1.1251,1.6071,1.2947,1.5267,1.7207,11
TTC8,1.4515,1.3588,0.9147,0.8490,1.0158,1.3058,1.1904,1.1393,0.9011,1.1265,5
TTC9,2.9243,2.6390,1.1321,1.0549,0.5656,0.5765,0.5312,0.5671,0.3098,0.4264,8
TTC9C,1.5063,1.4366,1.1936,1.1945,0.8958,0.9698,0.9585,0.9299,0.7264,0.7599,8
TTF1,0.4645,0.4828,0.5102,0.5468,1.5306,1.7866,1.0885,1.1187,2.1492,2.0300,26
TTF2,1.6714,1.4896,0.9439,1.0129,1.0767,1.0728,0.8886,0.9540,0.7436,0.7807,57
TTI1,2.1021,1.8742,0.8478,0.8083,0.8866,0.9392,0.9402,0.9142,0.9117,0.9964,34
TTI2,1.8654,1.6258,0.9741,0.8987,0.9000,0.9647,0.9416,0.9777,1.0596,0.9868,18
TTK,1.6520,1.4883,0.7193,0.6814,1.3170,1.3228,1.3423,1.3118,0.8351,0.8489,37
TTL,2.1609,2.3576,1.0085,1.0559,0.7156,0.7462,0.6124,0.6429,0.7192,0.8631,5
TTLL11,0.4150,0.3496,3.2159,1.6334,0.5240,0.3924,0.3420,0.2333,0.1948,0.1858,1
TTLL12,2.1624,2.1700,1.2074,1.1535,0.7026,0.6808,0.6234,0.6348,0.5591,0.5737,135
TTLL4,1.0606,0.9214,0.4018,0.4502,1.1531,1.2005,1.3184,1.6996,1.9474,2.0406,4
TTLL5,0.7016,0.7234,0.7601,0.8674,1.1080,1.1266,1.3211,1.4400,1.7416,1.7542,6
TTN,0.6078,0.6275,1.1674,1.3417,1.2035,1.0898,1.3345,1.3138,0.6999,0.5142,25
TTPAL,1.6588,1.5404,0.9233,0.8464,0.9820,1.0282,0.9593,1.0530,1.0154,0.8698,4
TTYH3,0.4868,0.5700,0.5661,0.4468,0.9132,1.0381,1.7234,1.4632,2.4141,2.5053,8
TUB,0.9566,0.8901,1.2864,1.2348,0.8593,0.7590,0.8557,0.8044,1.3480,1.4812,1
TUBA1C,2.7242,2.4792,0.9984,1.0533,0.6651,0.6708,0.5871,0.6800,0.6166,0.6165,52
TUBA4A,3.0128,2.7045,1.0951,1.0283,0.5152,0.4855,0.4824,0.4627,0.4613,0.4823,78
