Protein,FS1 A HCC827-rep1,FS1 B HCC827-rep1,FS2 A HCC827-rep1,FS2 B HCC827-rep1,FP1 A HCC827-rep1,FP1 B HCC827-rep1,FP2 A HCC827-rep1,FP2 B HCC827-rep1,FP3 A HCC827-rep1,FP3 B HCC827-rep1,MIN PSMs for quant
TACO1,0.6078,0.5870,1.0768,1.2838,1.2884,1.1232,1.7565,1.3282,0.5497,0.5157,48
TACSTD2,0.4662,0.4612,0.4161,0.3951,1.2534,1.1877,1.7756,1.7994,1.5132,1.6142,123
TADA1,0.5725,0.3887,0.8406,0.8738,1.0467,1.2865,1.0949,1.0114,2.1787,1.8425,8
TADA2A,0.5128,0.4781,1.3941,1.2841,1.0876,1.1849,0.9914,1.0023,1.1114,1.1502,9
TADA2B,0.3780,0.3690,0.9384,0.9774,0.9858,1.0745,0.9044,1.0037,1.8936,1.9286,9
TADA3,0.4539,0.4721,1.1855,1.2243,0.9472,1.1334,0.8158,0.9022,1.8640,1.6891,22
TAF1,0.4884,0.5317,1.3693,1.1305,1.1664,1.2673,0.7732,0.8560,1.5167,1.5216,10
TAF10,0.4288,0.3215,1.7496,1.6475,0.9807,1.0167,0.7777,0.7684,1.2022,1.3119,2
TAF11,0.7983,0.8148,1.2018,1.6411,1.0355,1.1034,0.7156,0.8218,1.1936,1.1297,7
TAF12,0.8141,0.7660,1.1703,1.2192,1.0169,1.0885,1.0054,1.0467,1.3871,1.3790,2
TAF13,0.7443,0.7472,1.5192,1.6067,1.0470,1.0927,0.6289,0.6730,1.2772,1.1482,2
TAF15,0.4789,0.4433,1.2350,1.3443,1.4570,1.5573,0.8863,0.9704,0.8160,0.8892,41
TAF1A,0.5971,0.7607,0.7359,0.7547,1.1934,1.1497,0.8431,0.8206,2.2869,2.1252,3
TAF1B,0.6927,0.5890,0.5631,0.6079,1.1643,1.1436,0.9747,0.9751,2.4519,2.4891,13
TAF1C,1.0594,0.7495,0.7262,0.7200,1.0205,1.1298,0.7514,0.8510,2.1849,2.1901,12
TAF1D,0.3781,0.5964,0.5868,0.6502,1.2907,1.2024,0.9097,0.8748,2.7919,1.9100,4
TAF2,0.7291,0.7861,1.4319,1.3717,1.0521,1.1009,0.8201,0.8289,1.3083,1.2317,24
TAF3,0.6428,0.6230,1.5939,1.5327,1.0003,1.2580,0.6662,0.7524,1.1847,1.1910,3
TAF4,0.4400,0.4516,1.7126,1.6642,1.0289,1.0728,0.6418,0.7149,1.2395,1.1608,32
TAF4B,0.8266,0.7684,1.0230,1.1005,0.9633,1.1011,1.3393,1.0513,1.2494,1.4002,2
TAF5,0.4413,0.3579,1.6066,1.5474,1.0534,1.1154,0.7737,0.7104,1.3618,1.1089,21
TAF5L,0.5720,0.7058,0.9804,1.0352,0.9848,1.0624,0.9776,1.0126,1.7291,1.7302,18
TAF6,0.7332,0.6544,1.4700,1.4847,1.0093,1.1111,0.7802,0.8115,1.3012,1.1807,34
TAF6L,0.4771,0.5124,0.9246,0.8525,1.0895,1.1696,1.0637,1.1839,1.8700,1.8163,19
TAF7,1.7181,1.7696,1.3948,1.5188,0.8231,0.9117,0.6431,0.6902,0.7325,0.7173,30
TAF8,0.8118,0.6529,1.4398,1.3800,0.9714,1.0999,0.7399,0.7919,1.4308,1.2774,8
TAF9,2.2082,2.3868,1.1916,1.2349,0.7079,0.7019,0.7303,0.7662,0.8311,0.8071,17
TAF9B,0.6672,0.5875,1.9671,1.1930,1.3366,1.0785,0.9951,0.9025,1.5503,2.0499,3
TAGLN,2.5549,2.5201,1.1756,1.1345,0.6714,0.6788,0.9319,0.6427,0.5076,0.6507,12
TAGLN2,3.7278,3.3127,1.3701,1.2948,0.4574,0.4684,0.4153,0.3779,0.3235,0.3152,170
TAGLN3,4.3601,4.5713,1.0548,1.1285,0.3482,0.2773,0.3087,0.1853,0.4587,0.2506,2
TALDO1,2.7564,2.5429,1.7380,1.6471,0.5109,0.4844,0.4630,0.4185,0.3662,0.3657,192
TAMM41,0.4448,0.4659,0.4892,0.5237,1.4213,1.3535,1.9487,1.8251,0.7989,0.9016,27
TANC1,1.3372,1.3199,1.1882,1.1030,0.9843,1.0237,1.0121,1.0794,0.8143,0.8340,82
TANC2,1.2192,1.2813,1.0925,1.1113,1.0222,1.0990,1.0964,1.1083,0.7707,0.7600,20
TANGO2,3.1671,3.5930,1.1114,0.9970,0.4510,0.5718,0.7016,0.5277,0.3360,0.4938,4
TANGO6,2.2187,2.0748,0.9147,0.7934,0.9294,0.9541,0.9279,0.9690,0.8349,0.7872,37
TANK,2.5382,1.9978,1.3544,1.2893,0.8520,0.9026,0.6714,0.7918,0.5387,0.5998,11
TAOK1,1.2415,1.1740,0.9954,1.0189,0.9434,0.9124,1.2526,1.1892,1.0726,1.1044,63
TAOK2,0.7305,0.7325,0.8757,0.7909,1.1081,1.0897,1.3870,1.4437,1.3558,1.2992,33
TAOK3,1.4664,1.2624,1.0678,1.0329,0.8980,0.8950,1.1321,1.1641,0.9644,1.0369,60
TAP1,0.3923,0.3566,0.3018,0.2903,1.1537,1.1180,1.9702,1.8535,1.8562,1.9065,64
TAP2,0.9312,0.5659,0.5734,0.4376,1.1629,0.9924,2.0939,1.6659,1.5121,1.3223,3
TAPBP,0.5993,0.5482,0.6598,0.5994,1.1258,1.0251,1.5755,1.4801,1.5851,1.5614,19
TAPBPL,0.4726,0.5719,0.4453,0.4177,1.2638,1.1184,1.8495,1.8308,1.6841,1.3457,14
TAPT1,0.3203,0.3391,0.3339,0.3304,1.1396,1.0793,2.0654,1.7990,1.6147,1.5755,29
TARBP1,1.9909,1.8387,0.8535,0.7833,0.9604,1.0545,1.0246,1.0572,0.9538,1.0317,12
TARBP2,1.0184,1.0402,0.9544,0.9150,0.9694,1.0189,0.9852,0.9623,1.7335,1.5109,28
TARDBP,0.3963,0.3644,1.0649,1.1139,1.4815,1.6039,1.0410,1.0244,0.9078,0.9887,105
TARS,3.0856,2.8523,1.3591,1.3121,0.5278,0.5332,0.5237,0.4916,0.4946,0.4854,381
TARS2,0.5683,0.5531,0.8383,0.9785,1.3304,1.2822,1.7696,1.4528,0.6731,0.6990,84
TARSL2,1.9819,1.8058,1.2459,1.1487,0.6050,0.5722,0.5872,0.5777,1.6678,1.4916,19
TASP1,0.5723,0.4369,1.5742,1.2635,0.8663,0.7681,0.9329,0.7412,1.7560,1.2621,5
TATDN1,2.8407,2.5057,1.2768,1.2920,0.6190,0.5958,0.6971,0.6314,0.4869,0.4946,31
TATDN3,2.6506,2.4134,1.1745,1.3504,0.5810,0.5987,0.7650,0.5920,0.5130,0.4732,11
TAX1BP1,1.0905,1.0697,0.8478,0.8350,0.9111,0.8874,1.5823,1.4512,1.1417,1.0171,66
TAX1BP3,2.0937,1.8040,1.1401,1.1645,0.7447,0.8030,0.8733,0.8346,0.7826,0.8910,22
TBC1D1,2.1705,1.9799,0.9417,0.8894,0.9674,0.9771,0.9370,0.9788,0.7652,0.7292,27
TBC1D10A,0.8418,0.7736,0.8493,0.8743,1.1131,1.1715,1.3209,1.3595,1.0335,1.1761,9
TBC1D10B,1.1667,1.0391,0.9846,0.9050,1.0421,0.9468,1.3344,1.3314,1.1041,1.1635,34
TBC1D12,0.7574,0.7775,1.3153,1.2098,0.9634,1.1041,1.0775,1.1325,1.1706,1.0948,14
TBC1D13,3.5215,2.9005,1.3181,1.2254,0.5178,0.5647,0.5571,0.5853,0.4262,0.3719,19
TBC1D14,2.1310,1.9882,0.9610,1.0015,0.9230,1.0821,0.8671,0.8742,0.6182,0.7812,4
TBC1D15,2.4316,2.1605,0.8425,0.7571,0.9245,0.9325,0.9208,0.9278,0.7796,0.6928,66
TBC1D16,1.7904,1.9631,0.9431,1.0312,0.8206,0.8518,0.9603,0.8712,0.9087,1.4763,2
TBC1D17,2.4400,2.2934,0.9986,0.9149,0.7917,0.8324,0.9390,0.7582,0.7233,0.6646,5
TBC1D2,2.6889,2.4825,1.0452,1.0074,0.8361,0.7918,0.7953,0.8127,0.5876,0.6258,43
TBC1D20,0.4796,0.5141,0.4668,0.4652,1.1552,1.1232,1.8402,1.7055,1.6770,1.6281,33
TBC1D22A,2.3075,1.8625,1.2506,1.2780,0.8349,0.7299,0.7164,0.7395,0.6734,0.5434,20
TBC1D22B,2.1825,2.1528,1.2556,1.2649,0.7221,0.8264,0.7754,0.7186,0.6203,0.4801,14
TBC1D23,1.8982,1.7191,1.1781,1.1408,0.8410,0.8756,0.9628,0.9008,0.7472,0.7851,34
TBC1D24,1.2979,1.3293,1.1734,1.0425,0.8621,0.8368,1.2273,1.1150,0.8661,0.9315,8
TBC1D25,2.3021,2.0510,0.9237,1.0274,0.7569,0.7497,0.8606,0.9666,0.6638,0.6389,4
TBC1D2B,2.4820,2.2231,1.1786,1.1430,0.8060,0.7719,0.7585,0.7809,0.5907,0.5512,36
TBC1D30,0.4043,0.4429,0.7461,0.7413,1.1188,1.1578,1.6140,1.4747,1.4033,1.4275,42
TBC1D31,0.4287,0.5058,0.4643,0.4203,1.2003,1.3222,1.8180,1.8193,1.4807,1.2403,10
TBC1D32,1.9029,2.1418,1.0066,0.9389,0.8765,0.8289,1.0891,1.1594,0.6156,0.7727,1
TBC1D4,2.5923,2.3681,0.9752,0.9058,0.7946,0.8390,0.8163,0.8622,0.6649,0.6946,78
TBC1D5,1.6271,1.5540,1.0392,0.9747,0.9877,0.9534,1.0502,1.0410,0.8954,0.8670,33
TBC1D7,2.4008,1.9053,1.0930,0.9625,0.7799,0.8276,0.9103,0.8348,0.7176,0.6582,7
TBC1D8,1.9521,1.8632,0.9043,0.9032,1.0388,1.0502,0.9925,0.9940,0.8104,0.7744,14
TBC1D8B,2.3871,2.2298,0.7641,0.7345,0.9026,0.9357,0.9368,0.9963,0.8214,0.8683,40
TBC1D9,1.5574,1.3449,0.9192,0.9036,0.9311,0.9724,1.0884,1.1077,0.9215,0.9805,10
TBC1D9B,2.3431,2.1085,0.8569,0.8299,0.9369,1.0261,0.9123,1.0178,0.6779,0.8075,63
TBCA,3.3403,3.2009,1.2858,1.2648,0.4766,0.4777,0.4847,0.4440,0.4745,0.4611,169
TBCB,2.9377,2.6960,1.3513,1.3380,0.5603,0.5441,0.5636,0.5303,0.4847,0.4600,58
TBCC,2.4706,2.6020,1.0484,1.0559,0.7549,0.8781,0.7170,0.7527,0.5430,0.5654,28
TBCCD1,2.4152,2.0935,1.0208,0.9084,0.9297,0.8426,1.0216,0.8594,0.7171,0.6544,1
TBCD,2.6336,2.4418,1.1388,1.0444,0.7119,0.7655,0.7562,0.7745,0.7241,0.7094,52
TBCE,2.6414,2.4558,1.0990,1.0709,0.7498,0.7662,0.7277,0.7473,0.6496,0.6180,76
TBCEL,2.7281,2.5539,1.2272,1.1886,0.6870,0.6914,0.6462,0.6157,0.4910,0.5335,16
TBCK,2.0033,1.9416,1.2814,1.2647,0.7664,0.7620,0.8415,0.8610,0.7640,0.6875,26
TBK1,1.9427,1.8024,0.8325,0.7907,0.9936,1.0372,1.0279,1.0427,0.7905,0.7942,145
TBKBP1,1.7479,1.5013,1.1213,1.2394,0.9571,0.9715,0.8821,0.9600,0.8729,0.7307,1
TBL1X,0.8273,0.8958,2.3220,2.4035,0.6807,0.8156,0.4675,0.4272,0.4427,0.5355,3
TBL1XR1,0.8162,0.8064,2.1984,2.3053,0.7507,0.7611,0.5140,0.5022,0.6037,0.5776,44
TBL1Y,1.0493,0.9481,2.1248,1.8962,0.7295,0.7828,0.6402,0.6096,0.6633,0.7619,2
TBL2,0.5649,0.5601,0.5113,0.4804,1.0878,1.0434,1.9740,1.6315,1.5769,1.6367,100
TBL3,0.4822,0.4938,0.4714,0.4740,1.9318,1.9470,0.9882,1.2058,1.0486,1.3001,143
TBP,0.5672,0.5680,0.8916,1.0366,1.3746,1.5022,0.9837,0.9835,1.3041,1.4394,1
TBPL1,2.3332,1.9120,2.2499,1.9138,0.5473,0.5671,0.3562,0.3219,0.1972,0.2396,4
TBRG4,0.5849,0.5688,0.7575,0.8365,1.3927,1.3188,1.8272,1.5079,0.7052,0.7252,131
TBX3,0.6566,0.4318,1.3000,1.3989,1.3072,1.5263,1.2182,1.2803,0.9036,0.9607,3
TBXAS1,0.2819,0.2758,0.2729,0.2560,1.3619,1.2629,1.9126,1.8780,1.6627,1.7560,2
TC2N,0.5428,0.5724,0.6020,0.5873,1.0578,1.1143,1.4676,1.4489,1.7168,1.6521,45
TCAIM,0.3314,0.2244,0.5770,0.8386,1.5404,1.4470,2.1379,1.6495,0.6633,0.7445,4
TCEA1,2.2844,2.1999,1.8425,1.7339,0.6053,0.6328,0.4862,0.4665,0.4126,0.4140,58
TCEA2,0.7967,1.2278,1.8260,1.9387,1.0822,1.0907,0.4300,0.5527,0.8483,0.7146,1
TCEA3,0.5151,0.6122,1.4190,1.5407,1.2688,1.3503,0.7342,0.7975,0.7805,0.6850,4
TCEAL1,2.6233,2.2529,1.8725,1.9179,0.5204,0.4609,0.3778,0.3361,0.2949,0.2857,18
TCEAL3,3.1178,3.2403,1.6548,1.7233,0.4456,0.3930,0.4280,0.3191,0.6240,0.5659,7
TCEAL4,2.3401,2.3300,1.7256,1.8668,0.5594,0.5911,0.4666,0.4373,0.3551,0.3527,39
TCEAL8,1.5566,1.8954,1.9320,2.2222,0.8662,0.7122,0.4591,0.4679,0.4236,0.2963,6
TCEANC2,0.4627,0.4127,1.1259,1.1567,0.9878,1.1279,0.9494,0.9651,1.8507,1.5988,8
TCEB1,2.6200,2.4181,1.5225,1.5533,0.5291,0.5657,0.5454,0.4915,0.5646,0.5337,103
TCEB2,2.3731,2.2309,1.4454,1.4608,0.6219,0.6325,0.6511,0.6066,0.6337,0.6144,129
TCEB3,0.6406,0.5933,1.3371,1.2144,0.8806,1.0138,0.8006,0.8566,1.8062,1.7916,35
TCERG1,0.5922,0.6155,1.9171,1.8976,0.9323,0.9797,0.6362,0.6381,0.8206,0.8094,184
TCF12,1.4521,1.3445,1.2973,1.3927,1.0276,1.0081,0.9174,0.8784,0.7015,0.5796,12
TCF20,0.3958,0.4294,0.7874,0.7638,1.7694,2.1277,1.0274,1.1605,0.6737,0.7138,71
TCF25,0.7456,0.7265,0.7817,0.6837,1.1422,1.2348,1.3692,1.3618,1.2527,1.3149,66
TCF3,1.5435,1.6319,2.0116,1.9540,0.7467,0.8542,0.6193,0.6099,0.4965,0.4352,10
TCF7L2,0.4551,0.3074,0.9035,0.8376,1.5112,1.7158,1.1505,1.1836,1.3383,1.3293,4
TCHP,1.2558,1.1824,0.8463,0.7342,1.2284,1.1682,1.3706,1.2571,0.7999,0.7746,12
TCIRG1,0.4313,0.5804,0.3717,0.3777,0.9414,0.9109,2.2301,1.9320,1.7126,1.8244,53
TCN1,1.0841,1.1536,1.1475,1.2803,0.7128,0.7852,1.2539,0.9101,1.3440,1.2414,4
TCN2,0.4630,0.3414,0.8331,0.9583,1.0753,1.0641,1.7598,1.5745,1.2540,0.9678,4
TCOF1,0.5008,0.5683,1.6133,1.5708,0.9751,1.1214,0.7864,0.8828,0.9562,0.9400,203
TCP1,1.9560,1.8422,1.2328,1.2263,0.6514,0.6424,0.7028,0.6501,1.3517,1.2290,479
TCP11L1,2.8978,2.8436,0.6986,0.7346,0.8736,0.7843,0.7595,0.8234,0.6621,0.7745,7
TCP11L2,3.9871,4.0086,1.0599,1.1894,0.3388,0.4347,0.4137,0.5176,0.3909,0.4585,24
TCTN1,0.8189,0.9966,0.9408,1.0222,1.0562,0.9942,1.4811,1.2513,1.0927,1.1216,2
TCTN2,0.5864,1.1423,0.4825,0.6999,1.0510,1.0629,1.6479,1.5249,1.3099,1.5712,3
TCTN3,0.3197,0.3395,0.3719,0.4647,1.1540,1.2181,2.0320,1.5346,1.8600,1.4441,4
TDG,1.2225,1.0993,1.1777,1.2054,0.8421,0.9411,1.0059,1.0414,0.9757,1.0637,13
TDP1,1.6534,1.5734,1.6126,1.4211,0.7332,0.7262,0.7158,0.6220,0.8600,0.7296,18
TDP2,2.4133,2.2023,1.3658,1.4895,0.6938,0.7226,0.6420,0.6389,0.5689,0.5334,18
TDRD3,0.7668,0.8698,0.9953,0.9469,0.8800,0.8976,0.9245,0.8745,2.0368,1.8358,25
TDRD6,3.3377,3.2361,1.6017,1.0388,0.4456,0.5589,0.5403,0.5884,0.2699,0.2210,1
TDRD7,2.2889,2.1209,1.0255,0.9717,0.9610,1.0027,0.8571,0.8767,0.6036,0.6635,54
TDRKH,0.3557,0.3981,0.3437,0.3440,1.1403,1.1663,2.1157,1.9165,1.5411,1.5836,84
TDRP,2.7745,2.6769,1.0029,1.3533,0.7965,0.8393,0.5834,0.7563,0.5075,0.5236,5
TEAD1,0.4657,0.3776,0.8871,0.8495,1.5551,1.5169,1.4506,1.1391,0.8016,0.8623,9
TEAD3,0.5801,0.5118,1.0027,1.0781,1.4910,1.6840,1.1091,1.1632,1.0447,1.0016,3
TEAD4,0.2218,0.3148,0.1918,0.2927,2.1526,2.1635,1.3434,1.6423,0.9860,0.9654,1
TEC,1.2959,1.3654,1.3902,1.3766,0.8734,0.8576,0.8427,0.8530,0.7861,0.7807,13
TECPR1,2.6730,2.3612,1.0094,0.8189,0.7182,0.8466,0.7090,0.7657,0.8039,1.0848,8
TECPR2,2.1673,1.9529,1.3374,1.3731,0.7617,0.7597,0.7395,0.7374,0.5830,0.6216,24
TECR,0.5314,0.6091,0.4362,0.4140,1.1507,1.1355,1.8661,1.6326,1.6030,1.6177,123
TEFM,0.3931,0.3328,0.4135,0.4909,1.3889,1.3099,1.8506,1.5179,1.3035,1.5129,33
TELO2,2.1627,2.0721,0.9923,0.9139,0.8710,0.8551,0.9524,0.9618,0.8554,0.8613,43
TEP1,1.4616,1.4045,0.5903,0.5978,0.6875,0.6952,0.7349,0.7572,2.8797,2.3264,111
TERF1,0.6186,0.4477,0.7013,0.6456,1.1808,1.4233,0.9736,0.9740,1.9698,1.7089,14
TERF2,0.4779,0.4703,1.3130,1.2828,1.0701,1.1775,0.7763,0.8621,1.5092,1.4048,31
TERF2IP,0.6592,0.6801,1.6862,1.7232,0.8690,0.9516,0.6390,0.6203,1.1148,0.9748,38
TES,2.7505,2.6423,1.2582,1.1990,0.6485,0.6730,0.6481,0.6183,0.5028,0.5000,185
TESK1,0.5879,0.5905,0.6511,0.6556,1.2958,1.3551,1.1699,1.4001,1.5887,1.6400,2
TESK2,1.7434,1.9216,1.3462,1.2430,1.0012,0.7883,0.8266,0.7630,0.7009,0.5523,2
TET2,0.5876,0.5074,1.9321,1.8354,0.8031,0.8416,0.7556,0.6901,0.8535,0.9119,22
TET3,0.2621,0.6803,1.7594,1.4915,1.0004,1.1492,0.7536,0.8609,1.1601,1.2435,3
TEX10,0.4387,0.4418,0.4140,0.3704,1.7767,1.9474,0.8360,1.0419,1.8066,1.9554,82
TEX2,0.4541,0.3985,0.5885,0.5244,1.0876,1.0790,1.3358,1.5480,1.9759,2.1051,29
TEX264,0.6475,0.6210,0.4453,0.4373,1.1464,1.1651,1.8087,1.5742,1.6698,1.6768,33
TEX30,2.0052,2.0578,1.5849,1.4530,0.7486,0.8237,0.6602,0.5097,0.5834,0.4773,4
TEX9,1.5303,1.5236,1.5581,1.5078,0.7459,0.8825,0.8108,0.7567,0.7453,0.7263,2
TF,2.0274,1.7317,0.9772,0.9011,0.8951,0.8744,1.0324,0.9004,1.2384,1.1372,13
TFAM,0.5466,0.5113,0.4696,0.4746,1.6356,1.7549,1.8138,1.5636,0.7806,0.7868,147
TFAP2A,0.6149,0.5986,0.2343,0.4165,2.1363,2.0795,1.1707,1.3697,0.8672,0.9430,6
TFAP2C,0.4297,0.2604,0.6154,0.5373,1.9610,2.1095,1.0803,1.3550,0.7531,0.9801,3
TFAP4,0.6990,0.6627,0.9875,0.9817,1.3776,1.5516,1.1601,1.1978,0.8326,0.8675,18
TFB1M,0.3779,0.3826,0.4257,0.4482,1.4072,1.3819,1.9808,1.5113,1.4183,1.5863,47
TFB2M,0.4863,0.4386,0.7990,0.9687,1.3700,1.2855,1.8502,1.3627,0.8103,0.7835,62
TFCP2,1.2259,1.2376,1.4752,1.4757,1.0553,1.1321,0.8351,0.8688,0.4497,0.4046,28
TFDP1,1.2572,1.4433,1.3707,1.3661,0.9257,0.9922,0.7943,0.8487,0.8778,0.7446,11
TFDP2,1.2623,1.2735,1.3691,1.1239,1.0293,0.9311,0.8230,0.8157,1.0205,0.9486,4
TFE3,1.4002,1.2567,0.8682,0.9505,1.1033,1.2736,0.9623,0.9254,0.9963,0.9828,8
TFEB,0.9002,1.0427,0.7281,0.8000,1.1681,1.3922,1.0495,0.8014,1.9865,1.3599,1
TFG,2.8457,2.7210,1.2591,1.2634,0.6104,0.6137,0.5910,0.5635,0.5117,0.5183,130
TFIP11,0.6800,0.6155,0.9141,0.9129,1.3476,1.4384,0.9647,1.0870,1.2960,1.3981,73
TFPI,0.3297,0.3437,0.5972,0.7573,0.9878,1.0608,1.4304,1.3054,2.2795,2.0930,18
TFPI2,0.4095,0.3357,0.8843,0.6816,1.3561,1.3050,1.2830,1.1249,1.8775,1.6870,8
TFPT,0.1373,0.4910,0.6154,0.6179,1.3700,1.5664,0.7587,0.9823,2.1762,2.1939,2
TFR2,1.7676,1.6538,0.9941,0.9849,0.9760,0.9673,1.0266,0.9653,1.1745,0.6781,1
TFRC,0.4684,0.4672,0.4393,0.4340,1.0907,1.0724,1.5500,1.6633,2.0491,1.8653,458
TGDS,2.0488,2.0968,1.1778,1.0861,0.6917,0.7182,0.8864,0.8564,0.8116,0.7663,3
TGFB1,0.2690,0.3438,0.7439,0.8421,1.0244,0.9658,1.8727,1.4898,1.4723,1.3590,14
TGFB2,0.5193,0.6950,0.9417,1.0416,1.0030,0.9780,1.6134,1.3161,1.1976,1.2334,12
TGFBI,0.4625,0.4760,0.6032,0.6354,1.6173,1.6274,1.5017,1.2901,1.1769,1.0269,261
TGFBR1,0.7954,0.7770,0.8044,0.7722,1.0749,1.0271,1.3346,1.3277,1.4150,1.4496,20
TGFBR2,0.5137,0.4789,0.4890,0.4309,1.0842,1.0141,1.8408,1.7104,1.8691,1.8010,19
TGFBRAP1,1.9419,1.8386,1.3602,1.3179,0.8197,0.7555,0.8445,0.7976,0.7043,0.6723,28
TGIF1,1.1671,1.0336,1.8037,1.8843,0.7732,0.9053,0.7416,0.6635,0.5703,0.5998,7
TGM2,3.5345,3.0659,1.3681,1.3125,0.4633,0.4758,0.4905,0.4480,0.3899,0.3898,214
TGM3,0.8274,0.7761,0.7293,0.7241,1.4275,2.1247,1.0962,0.9782,0.8613,0.8936,3
TGOLN2,0.2838,0.2423,0.2250,0.2277,1.0061,0.9380,2.1373,1.8626,2.2947,2.1765,31
TGS1,2.2003,2.0707,1.1462,1.1178,0.7901,0.7906,0.7805,0.7878,0.7830,0.7119,27
THADA,2.5977,2.4295,0.9480,0.9249,0.7501,0.8269,0.7968,0.8501,0.7290,0.7268,54
THAP1,0.3501,0.3692,0.7877,0.9554,1.2772,1.3326,1.0345,1.2570,1.2211,1.4115,5
THAP10,0.6594,1.1279,1.1082,1.2298,1.1100,1.0883,0.9994,1.0429,1.4513,0.8704,2
THAP11,0.1480,0.1841,0.5652,0.5002,0.9456,1.1129,0.9769,1.0653,3.5646,2.7150,1
THAP3,1.0473,1.0423,0.7505,0.8127,1.0474,1.0645,1.1009,0.9160,1.9841,1.6397,2
THAP4,0.5622,0.5779,0.6498,0.6732,1.0860,1.1078,0.9574,1.0513,2.7027,2.3746,5
THAP6,0.8708,0.7794,1.5715,1.6205,0.9421,0.8159,0.7767,0.8528,1.0493,1.2370,1
THAP7,0.7065,0.5902,1.3237,1.4800,1.0528,1.1139,0.9806,0.9399,1.0719,1.1521,1
THAP9,0.8271,0.8857,0.7429,0.7429,0.8855,0.8663,0.7651,0.7900,2.8216,2.6098,1
THBD,0.3380,0.4860,0.4654,0.4770,1.3901,1.2602,1.7115,1.8334,1.2303,1.3185,19
THBS1,1.1454,1.0094,0.9259,0.9201,1.0984,1.1725,1.3271,1.1382,0.9989,0.9105,41
THEM4,0.3217,0.3075,0.8904,1.1412,1.3451,1.2416,2.0203,1.4980,0.5964,0.6073,10
THEM6,0.5535,0.5673,0.3903,0.3406,1.2331,1.2385,1.9764,1.8302,1.6256,1.5918,35
THEMIS2,2.2228,2.1080,1.1469,1.1436,0.8640,0.8356,0.7170,0.7277,0.5771,0.6347,18
THG1L,1.8216,1.5616,1.2424,1.1665,0.9230,0.8765,1.0514,0.8622,0.7771,0.6898,10
THNSL1,0.4015,0.3840,1.0381,1.3052,1.3628,1.2009,1.7866,1.3241,0.4924,0.4355,58
THNSL2,2.7289,2.6515,1.1984,1.2119,0.6387,0.5913,0.7255,0.6350,0.6206,0.6539,4
THOC1,0.4262,0.3900,1.1885,1.3021,1.0606,1.1183,0.6552,0.7206,1.9489,1.8620,61
THOC2,0.4853,0.4846,1.3876,1.3434,1.0165,1.0693,0.6444,0.6965,1.7188,1.6857,140
THOC3,1.8342,1.7791,1.2627,1.2827,0.7712,0.8335,0.6700,0.6341,1.1077,1.1261,60
THOC5,0.4662,0.4557,1.3896,1.3738,1.0158,1.0384,0.6492,0.6250,1.9083,1.8891,56
THOC6,0.5828,0.4623,1.2565,1.1959,1.0460,1.0485,0.7525,0.7050,2.1395,1.7681,22
THOC7,0.5378,0.4906,1.3888,1.4025,0.9804,1.0169,0.5686,0.5699,1.9517,1.8095,55
THOP1,2.9171,2.7590,1.4933,1.4026,0.5191,0.5374,0.5336,0.4758,0.4691,0.4897,102
THRAP3,0.3631,0.3659,0.8605,0.9789,1.2379,1.2058,0.8570,0.8812,2.1659,2.2137,276
THSD4,1.1327,1.2078,0.9037,0.8756,1.0613,1.0578,1.0313,1.1761,1.5907,1.3582,3
THTPA,2.7738,2.6727,1.1136,1.2301,0.6716,0.6869,0.6754,0.6141,0.6974,0.6770,13
THUMPD1,2.0617,2.0438,1.8376,1.9637,0.5498,0.5141,0.4835,0.4319,0.4227,0.4269,71
THUMPD2,1.3025,1.3581,1.1828,1.1541,0.9464,0.8789,0.9125,0.8936,1.1977,1.1318,20
THUMPD3,2.8861,2.8473,1.2370,1.1415,0.6350,0.6986,0.5361,0.5834,0.6168,0.5071,22
THYN1,1.2175,1.1530,1.8347,1.7728,0.8240,0.8108,0.6914,0.5992,0.9044,0.8295,61
TIA1,0.9573,0.7575,1.4395,1.3974,1.0753,0.9863,0.8252,0.8330,0.8299,0.8379,25
TIAL1,1.0196,0.9335,1.3637,1.2861,1.1821,1.1934,0.7872,0.8310,0.9829,0.9493,29
TIAM1,1.4473,1.2681,0.9071,0.8373,0.9868,1.1041,1.1814,1.2180,1.0067,0.9667,42
TIAM2,0.5685,0.7614,1.3652,1.7127,0.9884,1.0204,0.7752,0.6545,0.7219,0.5558,5
TICAM1,2.7540,2.6054,1.0255,0.8461,0.7830,0.9269,0.8282,0.8036,0.5993,0.6306,6
TICAM2,1.0906,1.2114,0.7113,0.6602,0.7980,1.1485,1.4342,1.4851,1.3232,1.3600,1
TICRR,0.5012,0.4993,1.0192,0.9656,1.1100,1.2283,1.0376,1.0969,1.8102,1.5829,11
TIFA,3.1302,2.8605,1.4598,1.3393,0.5190,0.4796,0.5522,0.4698,0.4393,0.3689,5
TIGD2,0.4111,0.3038,0.3849,0.3984,1.8721,2.0949,1.3094,1.3421,1.0614,0.9715,9
TIGD5,1.1389,0.9139,0.8981,0.8453,1.1120,1.2207,1.0015,0.9573,1.6456,1.3847,2
TIGD7,0.5789,0.4249,0.7076,0.7991,1.3005,1.3826,1.0349,1.2390,1.7079,1.3973,3
TIMELESS,0.9645,0.8688,1.2055,1.1151,1.2539,1.2963,1.0302,1.0360,0.8467,0.9746,39
